거주지역별,성별,연령대별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
구로구,총계,40~49세,일반가구수,,,18483,18269,17952,17713
구로구,총계,50~59세,일반가구수,,,21788,21417,21129,21003
구로구,총계,60~69세,일반가구수,,,18927,19065,19366,19907
구로구,총계,70~79세,일반가구수,,,10478,11322,11920,12603
구로구,총계,80세이상,일반가구수,,,2370,2736,3176,3617
구로구,남자,총계,일반가구수,,,65800,64964,64388,64263
구로구,남자,30세미만,일반가구수,,,604,608,644,646
구로구,남자,30~39세,일반가구수,,,9195,8590,8114,7682
구로구,남자,40~49세,일반가구수,,,14945,14492,14051,13744
구로구,남자,50~59세,일반가구수,,,17034,16535,16090,15836
구로구,남자,60~69세,일반가구수,,,14676,14610,14681,14861
구로구,남자,70~79세,일반가구수,,,7794,8320,8707,9115
구로구,남자,80세이상,일반가구수,,,1552,1809,2101,2379
구로구,여자,총계,일반가구수,,,18998,20109,21098,22116
구로구,여자,30세미만,일반가구수,,,486,498,543,616
구로구,여자,30~39세,일반가구수,,,2467,2568,2642,2592
구로구,여자,40~49세,일반가구수,,,3538,3777,3901,3969
구로구,여자,50~59세,일반가구수,,,4754,4882,5039,5167
구로구,여자,60~69세,일반가구수,,,4251,4455,4685,5046
구로구,여자,70~79세,일반가구수,,,2684,3002,3213,3488
구로구,여자,80세이상,일반가구수,,,818,927,1075,1238
금천구,총계,총계,일반가구수,,,43276,45074,45478,46156
금천구,총계,30세미만,일반가구수,,,672,742,801,787
금천구,총계,30~39세,일반가구수,,,4945,5231,5124,4974
금천구,총계,40~49세,일반가구수,,,8621,8865,8672,8501
금천구,총계,50~59세,일반가구수,,,12041,12344,12222,12159
금천구,총계,60~69세,일반가구수,,,10053,10372,10604,11041
금천구,총계,70~79세,일반가구수,,,5697,6133,6487,6861
금천구,총계,80세이상,일반가구수,,,1247,1387,1568,1833
금천구,남자,총계,일반가구수,,,32904,33962,33855,33983
금천구,남자,30세미만,일반가구수,,,380,404,424,427
금천구,남자,30~39세,일반가구수,,,3887,4057,3937,3752
금천구,남자,40~49세,일반가구수,,,6690,6830,6590,6410
금천구,남자,50~59세,일반가구수,,,9209,9309,9120,8948
금천구,남자,60~69세,일반가구수,,,7734,7939,8017,8276
금천구,남자,70~79세,일반가구수,,,4193,4495,4723,4953
금천구,남자,80세이상,일반가구수,,,811,928,1044,1217
금천구,여자,총계,일반가구수,,,10372,11112,11623,12173
금천구,여자,30세미만,일반가구수,,,292,338,377,360
금천구,여자,30~39세,일반가구수,,,1058,1174,1187,1222
금천구,여자,40~49세,일반가구수,,,1931,2035,2082,2091
금천구,여자,50~59세,일반가구수,,,2832,3035,3102,3211
금천구,여자,60~69세,일반가구수,,,2319,2433,2587,2765
금천구,여자,70~79세,일반가구수,,,1504,1638,1764,1908
금천구,여자,80세이상,일반가구수,,,436,459,524,616
영등포구,총계,총계,일반가구수,,,69622,69316,69839,71102
영등포구,총계,30세미만,일반가구수,,,1144,1253,1367,1405
영등포구,총계,30~39세,일반가구수,,,9335,9307,9750,9598
영등포구,총계,40~49세,일반가구수,,,14680,14393,14039,14007
영등포구,총계,50~59세,일반가구수,,,17367,16853,16703,16718
영등포구,총계,60~69세,일반가구수,,,14724,14640,14558,15150
영등포구,총계,70~79세,일반가구수,,,9438,9662,9893,10270
영등포구,총계,80세이상,일반가구수,,,2934,3208,3529,3954
영등포구,남자,총계,일반가구수,,,53268,52223,51965,52325
영등포구,남자,30세미만,일반가구수,,,566,616,680,673
영등포구,남자,30~39세,일반가구수,,,7266,7004,7188,6966
영등포구,남자,40~49세,일반가구수,,,11704,11208,10781,10595
영등포구,남자,50~59세,일반가구수,,,13689,13115,12890,12793
영등포구,남자,60~69세,일반가구수,,,11395,11305,11110,11472
영등포구,남자,70~79세,일반가구수,,,6821,6960,7093,7306
영등포구,남자,80세이상,일반가구수,,,1827,2015,2223,2520
영등포구,여자,총계,일반가구수,,,16354,17093,17874,18777
영등포구,여자,30세미만,일반가구수,,,578,637,687,732
영등포구,여자,30~39세,일반가구수,,,2069,2303,2562,2632
영등포구,여자,40~49세,일반가구수,,,2976,3185,3258,3412
영등포구,여자,50~59세,일반가구수,,,3678,3738,3813,3925
영등포구,여자,60~69세,일반가구수,,,3329,3335,3448,3678
영등포구,여자,70~79세,일반가구수,,,2617,2702,2800,2964
영등포구,여자,80세이상,일반가구수,,,1107,1193,1306,1434
동작구,총계,총계,일반가구수,,,77441,77706,77628,78587
동작구,총계,30세미만,일반가구수,,,1392,1471,1610,1609
동작구,총계,30~39세,일반가구수,,,10174,10255,9849,9322
동작구,총계,40~49세,일반가구수,,,17180,16978,16510,16322
동작구,총계,50~59세,일반가구수,,,19276,18951,18830,19048
동작구,총계,60~69세,일반가구수,,,16181,16153,16275,16843
동작구,총계,70~79세,일반가구수,,,10403,10799,11107,11491
동작구,총계,80세이상,일반가구수,,,2835,3099,3447,3952
동작구,남자,총계,일반가구수,,,59033,58451,57549,57721
동작구,남자,30세미만,일반가구수,,,774,791,862,835
동작구,남자,30~39세,일반가구수,,,7738,7634,7164,6639
동작구,남자,40~49세,일반가구수,,,13659,13332,12809,12549
동작구,남자,50~59세,일반가구수,,,14950,14536,14329,14445
동작구,남자,60~69세,일반가구수,,,12380,12260,12190,12498
동작구,남자,70~79세,일반가구수,,,7641,7834,7942,8169
동작구,남자,80세이상,일반가구수,,,1891,2064,2253,2586
동작구,여자,총계,일반가구수,,,18408,19255,20079,20866
동작구,여자,30세미만,일반가구수,,,618,680,748,774
동작구,여자,30~39세,일반가구수,,,2436,2621,2685,2683
동작구,여자,40~49세,일반가구수,,,3521,3646,3701,3773
동작구,여자,50~59세,일반가구수,,,4326,4415,4501,4603
동작구,여자,60~69세,일반가구수,,,3801,3893,4085,4345
동작구,여자,70~79세,일반가구수,,,2762,2965,3165,3322
동작구,여자,80세이상,일반가구수,,,944,1035,1194,1366
관악구,총계,총계,일반가구수,,,86874,87321,87733,87469
관악구,총계,30세미만,일반가구수,,,2158,2249,2548,2592
관악구,총계,30~39세,일반가구수,,,11118,11078,10921,10145
관악구,총계,40~49세,일반가구수,,,17531,17318,16955,16415
관악구,총계,50~59세,일반가구수,,,20497,20129,19957,19665
관악구,총계,60~69세,일반가구수,,,19683,19576,19405,19499
관악구,총계,70~79세,일반가구수,,,13160,13836,14301,14789
관악구,총계,80세이상,일반가구수,,,2727,3135,3646,4364
관악구,남자,총계,일반가구수,,,64949,64499,63879,62906
관악구,남자,30세미만,일반가구수,,,1170,1208,1338,1337
관악구,남자,30~39세,일반가구수,,,8329,8132,7875,7184
관악구,남자,40~49세,일반가구수,,,13784,13487,13025,12497
관악구,남자,50~59세,일반가구수,,,15503,15117,14791,14429
관악구,남자,60~69세,일반가구수,,,14646,14417,14176,14143
관악구,남자,70~79세,일반가구수,,,9699,10024,10211,10392
관악구,남자,80세이상,일반가구수,,,1818,2114,2463,2924
관악구,여자,총계,일반가구수,,,21925,22822,23854,24563
관악구,여자,30세미만,일반가구수,,,988,1041,1210,1255
관악구,여자,30~39세,일반가구수,,,2789,2946,3046,2961
관악구,여자,40~49세,일반가구수,,,3747,3831,3930,3918
관악구,여자,50~59세,일반가구수,,,4994,5012,5166,5236
관악구,여자,60~69세,일반가구수,,,5037,5159,5229,5356
관악구,여자,70~79세,일반가구수,,,3461,3812,4090,4397
관악구,여자,80세이상,일반가구수,,,909,1021,1183,1440
서초구,총계,총계,일반가구수,,,84396,83436,83174,82678
서초구,총계,30세미만,일반가구수,,,1152,1142,1217,1189
서초구,총계,30~39세,일반가구수,,,9983,9739,9556,8824
서초구,총계,40~49세,일반가구수,,,22975,22308,21734,20884
서초구,총계,50~59세,일반가구수,,,21928,21456,21291,21366
서초구,총계,60~69세,일반가구수,,,16546,16382,16374,16633
서초구,총계,70~79세,일반가구수,,,9215,9576,9970,10396
서초구,총계,80세이상,일반가구수,,,2597,2833,3032,3386
서초구,남자,총계,일반가구수,,,65975,64414,63375,62596
서초구,남자,30세미만,일반가구수,,,567,565,582,573
서초구,남자,30~39세,일반가구수,,,7255,6887,6549,5930
서초구,남자,40~49세,일반가구수,,,18539,17710,17004,16144
서초구,남자,50~59세,일반가구수,,,17686,17156,16916,16996
서초구,남자,60~69세,일반가구수,,,13079,12839,12715,12823
서초구,남자,70~79세,일반가구수,,,7145,7356,7551,7810
서초구,남자,80세이상,일반가구수,,,1704,1901,2058,2320
서초구,여자,총계,일반가구수,,,18421,19022,19799,20082
서초구,여자,30세미만,일반가구수,,,585,577,635,616
서초구,여자,30~39세,일반가구수,,,2728,2852,3007,2894
서초구,여자,40~49세,일반가구수,,,4436,4598,4730,4740
서초구,여자,50~59세,일반가구수,,,4242,4300,4375,4370
서초구,여자,60~69세,일반가구수,,,3467,3543,3659,3810
서초구,여자,70~79세,일반가구수,,,2070,2220,2419,2586
서초구,여자,80세이상,일반가구수,,,893,932,974,1066
강남구,총계,총계,일반가구수,,,101310,100798,99610,100448
강남구,총계,30세미만,일반가구수,,,1720,1796,1750,1692
강남구,총계,30~39세,일반가구수,,,11446,11134,10802,10399
강남구,총계,40~49세,일반가구수,,,26761,26365,25735,25275
강남구,총계,50~59세,일반가구수,,,27820,26953,26286,26481
강남구,총계,60~69세,일반가구수,,,19983,20027,19685,19970
강남구,총계,70~79세,일반가구수,,,10687,11282,11767,12607
강남구,총계,80세이상,일반가구수,,,2893,3241,3585,4024
강남구,남자,총계,일반가구수,,,77866,76760,75052,75077
강남구,남자,30세미만,일반가구수,,,790,840,805,781
강남구,남자,30~39세,일반가구수,,,7816,7410,7026,6552
강남구,남자,40~49세,일반가구수,,,21022,20435,19666,18999
강남구,남자,50~59세,일반가구수,,,22481,21684,20905,20999
강남구,남자,60~69세,일반가구수,,,15720,15712,15401,15545
강남구,남자,70~79세,일반가구수,,,8281,8649,8966,9567
강남구,남자,80세이상,일반가구수,,,1756,2030,2283,2634
강남구,여자,총계,일반가구수,,,23444,24038,24558,25371
강남구,여자,30세미만,일반가구수,,,930,956,945,911
강남구,여자,30~39세,일반가구수,,,3630,3724,3776,3847
강남구,여자,40~49세,일반가구수,,,5739,5930,6069,6276
강남구,여자,50~59세,일반가구수,,,5339,5269,5381,5482
강남구,여자,60~69세,일반가구수,,,4263,4315,4284,4425
강남구,여자,70~79세,일반가구수,,,2406,2633,2801,3040
강남구,여자,80세이상,일반가구수,,,1137,1211,1302,1390
송파구,총계,총계,일반가구수,,,119442,120310,121545,122327
송파구,총계,30세미만,일반가구수,,,1434,1605,1704,1709
송파구,총계,30~39세,일반가구수,,,14025,14239,14446,13829
송파구,총계,40~49세,일반가구수,,,28925,28318,27602,26880
송파구,총계,50~59세,일반가구수,,,33285,32444,32197,32038
송파구,총계,60~69세,일반가구수,,,26197,26770,27320,28180
송파구,총계,70~79세,일반가구수,,,12254,13236,14201,15168
송파구,총계,80세이상,일반가구수,,,3322,3698,4075,4523
송파구,남자,총계,일반가구수,,,93612,93232,92464,91912
송파구,남자,30세미만,일반가구수,,,735,820,819,819
송파구,남자,30~39세,일반가구수,,,10442,10520,10340,9688
송파구,남자,40~49세,일반가구수,,,23545,22641,21536,20555
송파구,남자,50~59세,일반가구수,,,26727,25815,25254,24909
송파구,남자,60~69세,일반가구수,,,20834,21089,21234,21697
송파구,남자,70~79세,일반가구수,,,9267,10016,10712,11350
송파구,남자,80세이상,일반가구수,,,2062,2331,2569,2894
송파구,여자,총계,일반가구수,,,25830,27078,29081,30415
송파구,여자,30세미만,일반가구수,,,699,785,885,890
송파구,여자,30~39세,일반가구수,,,3583,3719,4106,4141
송파구,여자,40~49세,일반가구수,,,5380,5677,6066,6325
송파구,여자,50~59세,일반가구수,,,6558,6629,6943,7129
송파구,여자,60~69세,일반가구수,,,5363,5681,6086,6483
송파구,여자,70~79세,일반가구수,,,2987,3220,3489,3818
송파구,여자,80세이상,일반가구수,,,1260,1367,1506,1629
강동구,총계,총계,일반가구수,,,75534,75353,75133,76192
강동구,총계,30세미만,일반가구수,,,809,918,1040,1059
강동구,총계,30~39세,일반가구수,,,8456,8788,8611,8305
강동구,총계,40~49세,일반가구수,,,16641,16530,15967,15914
강동구,총계,50~59세,일반가구수,,,21310,20067,19550,19217
강동구,총계,60~69세,일반가구수,,,17827,17768,17835,18415
강동구,총계,70~79세,일반가구수,,,8467,9077,9670,10458
강동구,총계,80세이상,일반가구수,,,2024,2205,2460,2824
강동구,남자,총계,일반가구수,,,58167,57274,56172,56289
강동구,남자,30세미만,일반가구수,,,426,483,546,555
강동구,남자,30~39세,일반가구수,,,6538,6664,6311,5944
강동구,남자,40~49세,일반가구수,,,13236,13005,12347,12184
강동구,남자,50~59세,일반가구수,,,16601,15444,14889,14500
강동구,남자,60~69세,일반가구수,,,13782,13557,13419,13712
강동구,남자,70~79세,일반가구수,,,6382,6771,7148,7646
강동구,남자,80세이상,일반가구수,,,1202,1350,1512,1748
강동구,여자,총계,일반가구수,,,17367,18079,18961,19903
강동구,여자,30세미만,일반가구수,,,383,435,494,504
강동구,여자,30~39세,일반가구수,,,1918,2124,2300,2361
강동구,여자,40~49세,일반가구수,,,3405,3525,3620,3730
강동구,여자,50~59세,일반가구수,,,4709,4623,4661,4717
강동구,여자,60~69세,일반가구수,,,4045,4211,4416,4703
강동구,여자,70~79세,일반가구수,,,2085,2306,2522,2812
강동구,여자,80세이상,일반가구수,,,822,855,948,1076
부산광역시,총계,총계,일반가구수,,786367,783542,791489,796271,799696
부산광역시,총계,30세미만,일반가구수,,11250,9421,9767,9862,9384
부산광역시,총계,30~39세,일반가구수,,88386,86590,85548,82012,75623
부산광역시,총계,40~49세,일반가구수,,166253,161563,159720,156070,153150
부산광역시,총계,50~59세,일반가구수,,220974,215850,211460,208726,205192
부산광역시,총계,60~69세,일반가구수,,176203,182727,188637,193493,199575
부산광역시,총계,70~79세,일반가구수,,99935,101523,107637,113950,120034
부산광역시,총계,80세이상,일반가구수,,23366,25868,28720,32158,36738
부산광역시,남자,총계,일반가구수,,592162,587080,582784,579506,575815
부산광역시,남자,30세미만,일반가구수,,6568,5599,5730,5665,5276
부산광역시,남자,30~39세,일반가구수,,69583,68083,65424,61823,56219
부산광역시,남자,40~49세,일반가구수,,132074,127562,123995,119854,116816
부산광역시,남자,50~59세,일반가구수,,170622,165519,159579,156189,152259
부산광역시,남자,60~69세,일반가구수,,131359,135448,138034,140239,143359
부산광역시,남자,70~79세,일반가구수,,68329,69565,72957,76752,80296
부산광역시,남자,80세이상,일반가구수,,13627,15304,17065,18984,21590
부산광역시,여자,총계,일반가구수,,194205,196462,208705,216765,223881
부산광역시,여자,30세미만,일반가구수,,4682,3822,4037,4197,4108
부산광역시,여자,30~39세,일반가구수,,18803,18507,20124,20189,19404
부산광역시,여자,40~49세,일반가구수,,34179,34001,35725,36216,36334
